,words,tags
222,"['name', 'nurse', 'clinic', 'the', 'implant', 'family', 'planning', 'it', 'placed', 'arm', 'effective', '3', 'years', 'the', 'implant', 'removed', 'time', 'ask', 'implant', 'family', 'planning', 'visit', 'do', 'questions', 'implant']",[222]
223,"['name', 'nurse', 'clinic', 'the', 'iucd', 'coil', 'effective', 'family', 'planning', 'easy', 'put', 'safe', 'years', 'iucd', 'coil', 'removed', 'time', 'ask', 'coil', 'family', 'planning', 'visit', 'do', 'know', 'anyone', 'coil']",[223]
224,"['name', 'nurse', 'clinic', 'your', 'baby', 'two', 'soft', 'places', 'head', 'fontanelles', 'skull', 'bones', ""n't"", 'yet', 'fused', 'together', 'this', 'nature', ""'s"", 'way', 'allowing', 'head', 'pass', 'birth', 'canal', 'if', 'fontanelle', 'becomes', 'sunken', 'sign', 'dehydration', 'they', 'may', 'also', 'bulge', 'slightly', 'baby', 'crying', 'return', 'normal', 'stop', '–', 'see', 'doctor', 'nurse', 'have', 'noticed']",[224]
225,"['name', 'nurse', 'clinic', 'your', 'baby', 'due', 'polio', 'dpt', 'pneumococcal', 'vaccines', 'has', 'baby', 'received', '6', 'week', 'vaccines', 'clinic']",[225]
226,"['name', 'nurse', 'clinic', 'babies', 'age', 'may', 'smiling', 'even', 'reaching', 'things', 'try', 'putting', 'rattle', 'toy', 'grasp', 'see', 'happens', 'is', 'baby', 'reaching', 'things', 'do', 'concerns']",[226]
227,"['name', 'nurse', 'clinic', 'have', 'used', 'injection', 'family', 'planning', 'it', 'effective', 'works', 'well', 'many', 'women', 'safe', 'breastfeeding', 'some', 'women', 'experience', 'irregular', 'bleeding', 'less', 'frequent', 'frequent', 'periods', 'if', 'want', 'regular', 'predicatable', 'periods', 'may', 'best', 'method']",[227]
228,"['name', 'nurse', 'clinic', 'it', 'best', 'space', 'children', 'think', 'family', 'planning', 'go', 'clinic', 'there', 'many', 'options', 'choice', 'please', 'talk', 'nurse', 'family', 'planning', 'next', 'visit', 'can', 'help', 'advice']",[228]
229,"['name', 'nurse', 'clinic', 'until', 'baby', 'reaches', '3', 'months', 'always', 'bring', 'baby', 'clinic', 'hospital', 'fever', 'appretite', 'seem', 'fatigued', 'try', 'give', 'baby', 'medication', 'without', 'talking', 'nurse', 'have', 'noticed', 'anything', 'concerning', 'week']",[229]
230,"['name', 'nurse', 'clinic', 'when', 'start', 'family', 'planning', 'method', 'sometimes', 'side', 'effects', 'body', 'may', 'take', 'time', 'adjust', 'usually', 'subside', 'within', 'weeks', 'before', 'stop', 'change', 'methods', 'sure', 'talk', 'nurses', 'have', 'chosen', 'method', 'are', 'side', 'effects']",[230]
231,"['name', 'nurse', 'clinic', 'crying', 'distressing', 'parents', 'if', 'baby', 'cries', 'long', 'time', 'especially', 'late', 'afternoon', 'evening', 'may', 'colic', 'try', 'lying', 'baby', 'across', 'lap', 'tummy', 'rub', 'back', 'rocking', 'face', 'across', 'arm', 'let', 'us', 'know', 'exeprience', 'need', 'advice']",[231]
232,"['name', 'nurse', 'clinic', 'irregular', 'bleeding', 'common', 'breastfeeding', 'family', 'planning', 'methods', 'it', 'mean', 'something', 'wrong', 'do', 'concerns', 'bleeding', 'using', 'family', 'planning']",[232]
233,"['name', 'nurse', 'clinic', 'babies', 'normally', 'poo', 'per', 'day', 'go', 'often', 'if', 'baby', 'going', 'less', 'three', 'times', 'per', 'week', 'fussy', 'may', 'need', 'help', 'are', 'concerns']",[233]
234,"['name', 'nurse', 'clinic', 'sometimes', 'new', 'mothers', 'feel', 'sad', 'anxious', 'worried', 'time', 'this', 'happens', 'many', 'women', 'cause', 'crying', 'difficulty', 'sleeping', 'are', 'problems']",[234]
235,"['name', 'nurse', 'clinic', 'family', 'planning', 'methods', 'work', 'differently', 'different', 'women', 'what', 'methods', 'used', 'past', 'did', 'like', 'methods', 'do', 'plan', 'use']",[235]
236,"['name', 'nurse', 'clinic', 'your', 'baby', 'may', 'trying', 'hold', 'head', 'spend', 'minutes', 'day', 'playing', 'lay', 'stomach', 'this', 'help', 'develop', 'muscles', 'need', 'start', 'crawling', 'work', '15', 'minutes', 'day', 'do', 'questions', 'baby', ""'s"", 'development']",[236]
237,"['name', 'nurse', 'clinic', 'if', 'baby', 'frequent', 'spitting', 'vomiting', 'makes', 'gagging', 'noises', 'seems', 'uncomfortable', 'may', 'reflux', 'smaller', 'frequent', 'feedings', 'keeping', 'baby', 'upright', 'feeding', 'help', 'is', 'baby', 'isseus', 'feeding']",[237]
238,"['name', 'nurse', 'clinic', 'this', 'week', 'messages', 'stopping', 'please', 'come', 'final', 'visit', 'us', 'baby', '14', 'weeks', 'old', 'let', 'us', 'know', 'diffculty', 'coming', 'we', 'would', 'like', 'know', 'experience', 'us', 'service', 'helpful', 'we', 'look', 'forward', 'seeing']",[238]
239,"['name', 'nurse', 'clinic', 'thank', 'joining', 'us', 'mobile', 'wach', 'neo', 'the', 'messages', 'stop', 'though', 'still', 'use', 'service', 'questions', 'september', 'has', 'helpful', 'baby', 'please', 'sure', 'come', 'see', 'us', 'last', 'visit']",[239]
240,"['welcome', 'mobile', 'wach', 'neo', 'good', 'job', 'coming', 'visit', 'you', 'receive', 'weekly', 'sms', 'help', 'support', 'pregnancy', 'first', 'months', 'baby', ""'s"", 'life', 'please', 'sms', 'back', 'tell', 'us', 'questions', 'concerns']",[240]
241,"['name', 'nurse', 'clinic', 'make', 'sure', 'come', '4', 'times', 'antenatal', 'care', 'we', 'check', 'blood', 'see', 'strong', 'check', 'problems', 'help', 'prepare', 'birth', 'plan', 'the', '4th', 'visit', 'includes', 'checking', 'baby', 'good', 'position', 'do', 'questions', 'concerns', 'are', 'feeling', 'baby', 'move', 'often']",[241]
242,"['name', 'nurse', 'clinic', 'it', 'safest', 'women', 'deliver', 'health', 'facility', 'health', 'workers', 'skills', 'equipment', 'needed', 'help', 'ensure', 'safe', 'delivery', 'healthy', 'baby', 'where', 'plan', 'deliver']",[242]
243,"['name', 'nurse', 'clinic', 'sometimes', 'problems', 'arise', 'labour', 'delivery', 'like', 'bleeding', 'fits', 'require', 'skilled', 'health', 'workers', 'medications', 'equipment', 'treat', 'without', 'treatment', 'mother', 'baby', 'could', 'die', 'therefore', 'safest', 'deliver', 'facility', 'manage', 'problems', 'how', 'arrive', 'facility']",[243]
244,"['name', 'nurse', 'clinic', 'bad', 'swelling', 'hands', 'face', 'bad', 'headache', 'signs', 'problem', 'ask', 'family', 'take', 'clinic', 'see', 'have', 'swelling', 'headaches', 'pregnancy', 'are', 'getting', 'worse']",[244]
245,"['name', 'nurse', 'clinic', 'breastfeeding', 'baby', 'right', 'birth', 'helps', 'milk', 'come', 'the', 'first', 'yellow', 'sticky', 'milk', 'many', 'vitamins', 'cleans', 'stomach', 'milk', 'water', 'baby', 'needs', 'avoid', 'liquids', 'are', 'planning', 'breastfeed']",[245]
246,"['name', 'nurse', 'clinic', 'make', 'sure', 'come', '4', 'times', 'antenatal', 'care', 'we', 'check', 'blood', 'see', 'strong', 'check', 'problems', 'help', 'prepare', 'birth', 'plan', 'the', '4th', 'visit', 'includes', 'checking', 'baby', 'good', 'position', 'do', 'questions', 'concerns', 'are', 'feeling', 'baby', 'move', 'often']",[246]
247,"['name', 'nurse', 'clinic', 'it', 'safest', 'women', 'deliver', 'health', 'facility', 'health', 'workers', 'skills', 'equipment', 'needed', 'help', 'ensure', 'safe', 'delivery', 'healthy', 'baby', 'where', 'plan', 'deliver']",[247]
248,"['name', 'nurse', 'clinic', 'sometimes', 'problems', 'arise', 'labour', 'delivery', 'like', 'bleeding', 'fits', 'require', 'skilled', 'health', 'workers', 'medications', 'equipment', 'treat', 'without', 'treatment', 'mother', 'baby', 'could', 'die', 'therefore', 'safest', 'deliver', 'facility', 'manage', 'problems', 'how', 'arrive', 'facility']",[248]
249,"['name', 'nurse', 'clinic', 'regular', 'strong', 'stomach', 'pains', 'sign', 'labour', 'if', 'feel', 'strong', 'tightening', 'regularly', 'pains', 'leaking', 'fluid', 'bleeding', 'go', 'facility', 'do', 'feel', 'contractions', 'do', 'concerns']",[249]
250,"['name', 'nurse', 'clinic', 'have', 'baby', 'please', 'let', 'us', 'know', 'problems', 'where', 'delivering', 'baby']",[250]
251,"['name', 'nurse', 'clinic', 'have', 'baby', 'we', 'please', 'let', 'us', 'know', 'soon', 'deliver', 'assist', 'baby', 'arrives']",[251]
252,"['name', 'nurse', 'clinic', 'you', 'starting', 'labour', 'soon', 'make', 'sure', 'bring', 'cotton', 'wool', 'clothes', 'baby', 'medications', 'need', 'hospital', 'do', 'questions', 'bring']",[252]
253,"['name', 'nurse', 'clinic', 'have', 'baby', 'we', 'please', 'let', 'us', 'know', 'soon', 'deliver', 'assist', 'baby', 'arrives']",[253]
254,"['name', 'nurse', 'clinic', 'breastfeeding', 'baby', 'immediately', 'birth', 'helps', 'milk', 'come', 'the', 'first', 'yellow', 'sticky', 'milk', 'many', 'vitamins', 'protects', 'baby', 'illness', 'milk', 'water', 'baby', 'needs', 'avoid', 'liquids', 'are', 'planning', 'breastfeed']",[254]
255,"['name', 'nurse', 'clinic', 'have', 'baby', 'we', 'please', 'let', 'us', 'know', 'soon', 'deliver', 'assist', 'baby', 'arrives']",[255]
256,"['name', 'nurse', 'clinic', 'bad', 'swelling', 'hands', 'face', 'bad', 'headache', 'signs', 'problem', 'ask', 'family', 'take', 'clinic', 'see', 'have', 'swelling', 'headaches', 'pregnancy', 'are', 'getting', 'worse']",[256]
257,['nan'],[257]
258,['nan'],[258]
259,['nan'],[259]
260,['nan'],[260]
261,['nan'],[261]
262,['nan'],[262]
263,['nan'],[263]
264,['nan'],[264]
265,['nan'],[265]
266,['nan'],[266]
267,['nan'],[267]
268,['nan'],[268]
269,['nan'],[269]
270,['nan'],[270]
271,['nan'],[271]
272,['nan'],[272]
273,['nan'],[273]
274,['nan'],[274]
275,['nan'],[275]
276,['nan'],[276]
277,['nan'],[277]
278,['nan'],[278]
279,['nan'],[279]
280,['nan'],[280]
281,['nan'],[281]
282,"['welcome', 'mobile', 'wach', 'neo', 'good', 'job', 'coming', 'visit', 'you', 'receive', 'weekly', 'sms', 'help', 'support', 'pregnancy', 'first', 'months', 'baby', ""'s"", 'life', 'please', 'sms', 'back', 'tell', 'us', 'questions', 'concerns']",[282]
283,"['name', 'nurse', 'clinic', 'sometimes', 'problems', 'arise', 'labour', 'delivery', 'like', 'bleeding', 'fits', 'require', 'skilled', 'health', 'workers', 'medications', 'equipment', 'treat', 'without', 'treatment', 'mother', 'baby', 'could', 'die', 'therefore', 'safest', 'deliver', 'facility', 'manage', 'problems', 'how', 'arrive', 'facility']",[283]
284,"['name', 'nurse', 'clinic', 'regular', 'strong', 'stomach', 'pains', 'sign', 'labour', 'if', 'feel', 'strong', 'tightening', 'regularly', 'pains', 'leaking', 'fluid', 'bleeding', 'go', 'facility', 'do', 'feel', 'contractions', 'do', 'concerns']",[284]
285,"['name', 'nurse', 'clinic', 'how', 'baby', 'have', 'noted', 'convulsions', 'fits', 'baby']",[285]
286,"['babies', 'age', 'may', 'smiling', 'even', 'reaching', 'things', 'try', 'putting', 'rattle', 'toy', 'grasp', 'see', 'happens', 'is', 'baby', 'reaching', 'things', 'do', 'concerns']",[286]
287,"['name', 'nurse', 'clinic', 'sometimes', 'new', 'mothers', 'feel', 'sad', 'anxious', 'worried', 'time', 'this', 'happens', 'many', 'women', 'cause', 'crying', 'difficulty', 'sleeping', 'are', 'problems']",[287]
288,"['name', 'nurse', 'clinic', 'family', 'planning', 'methods', 'work', 'differently', 'different', 'women', 'what', 'methods', 'used', 'past', 'did', 'like', 'methods', 'do', 'plan', 'use']",[288]
289,"['name', 'nurse', 'clinic', 'your', 'baby', 'may', 'trying', 'hold', 'head', 'spend', 'minutes', 'day', 'playing', 'lay', 'stomach', 'this', 'help', 'develop', 'muscles', 'need', 'start', 'crawling', 'work', '15', 'minutes', 'day', 'do', 'questions', 'baby', ""'s"", 'development']",[289]
290,"['name', 'nurse', 'clinic', 'if', 'baby', 'frequent', 'spitting', 'vomiting', 'makes', 'gagging', 'noises', 'seems', 'uncomfortable', 'may', 'reflux', 'smaller', 'frequent', 'feedings', 'keeping', 'baby', 'upright', 'feeding', 'help', 'is', 'baby', 'isseus', 'feeding']",[290]
291,"['name', 'nurse', 'clinic', 'this', 'week', 'messages', 'stopping', 'please', 'come', 'final', 'visit', 'us', 'baby', '14', 'weeks', 'old', 'let', 'us', 'know', 'diffculty', 'coming', 'we', 'would', 'like', 'know', 'experience', 'us', 'service', 'helpful', 'we', 'look', 'forward', 'seeing']",[291]
292,"['name', 'nurse', 'clinic', 'thank', 'joining', 'us', 'mobile', 'wach', 'neo', 'the', 'messages', 'stop', 'though', 'still', 'use', 'service', 'questions', 'september', 'has', 'helpful', 'baby', 'please', 'sure', 'come', 'see', 'us', 'last', 'visit']",[292]
293,['nan'],[293]
294,['nan'],[294]
295,['nan'],[295]
296,['nan'],[296]
297,['nan'],[297]
298,['nan'],[298]
299,['nan'],[299]
300,['nan'],[300]
301,['nan'],[301]
302,['nan'],[302]
303,['nan'],[303]
304,['nan'],[304]
305,['nan'],[305]
306,['nan'],[306]
307,['nan'],[307]
308,['nan'],[308]
309,['nan'],[309]
310,['nan'],[310]
311,['nan'],[311]
312,['nan'],[312]
313,['nan'],[313]
314,['nan'],[314]
315,['nan'],[315]
316,['nan'],[316]
317,['nan'],[317]
318,['nan'],[318]
319,['nan'],[319]
320,['nan'],[320]
321,['nan'],[321]
322,['nan'],[322]
323,['nan'],[323]
324,['nan'],[324]
325,['nan'],[325]
326,['nan'],[326]
327,['nan'],[327]
328,['nan'],[328]
329,['nan'],[329]
330,['nan'],[330]
331,['nan'],[331]
332,['nan'],[332]
333,['nan'],[333]
334,['nan'],[334]
335,['nan'],[335]
336,['nan'],[336]
337,['nan'],[337]
338,['nan'],[338]
339,['nan'],[339]
340,['nan'],[340]
341,['nan'],[341]
342,['nan'],[342]
343,['nan'],[343]
344,['nan'],[344]
345,['nan'],[345]
346,['nan'],[346]
347,['nan'],[347]
348,['nan'],[348]
349,['nan'],[349]
350,['nan'],[350]
351,['nan'],[351]
352,['nan'],[352]
353,['nan'],[353]
354,['nan'],[354]
355,['nan'],[355]
356,['nan'],[356]
357,['nan'],[357]
358,['nan'],[358]
359,['nan'],[359]
360,['nan'],[360]
361,['nan'],[361]
362,['nan'],[362]
363,['nan'],[363]
364,['nan'],[364]
365,['nan'],[365]
366,['nan'],[366]
367,['nan'],[367]
368,['nan'],[368]
369,['nan'],[369]
370,"['welcome', 'mobile', 'wach', 'neo', 'good', 'job', 'coming', 'visit', 'you', 'receive', 'weekly', 'sms', 'help', 'support', 'pregnancy', 'first', 'months', 'baby', ""'s"", 'life', 'please', 'sms', 'back', 'tell', 'us', 'questions', 'concerns']",[370]
371,"['name', 'nurse', 'clinic', 'sometimes', 'problems', 'arise', 'labour', 'delivery', 'like', 'bleeding', 'fits', 'require', 'skilled', 'health', 'workers', 'medications', 'equipment', 'treat', 'without', 'treatment', 'mother', 'baby', 'could', 'die', 'therefore', 'safest', 'deliver', 'facility', 'manage', 'problems', 'how', 'arrive', 'facility']",[371]
372,"['name', 'nurse', 'clinic', 'bad', 'swelling', 'hands', 'face', 'bad', 'headache', 'signs', 'problem', 'ask', 'family', 'take', 'clinic', 'see', 'have', 'swelling', 'headaches', 'pregnancy', 'are', 'getting', 'worse']",[372]
373,"['name', 'nurse', 'clinic', 'breastfeeding', 'baby', 'right', 'birth', 'helps', 'milk', 'come', 'the', 'first', 'yellow', 'sticky', 'milk', 'many', 'vitamins', 'cleans', 'stomach', 'milk', 'water', 'baby', 'needs', 'avoid', 'liquids', 'are', 'planning', 'breastfeed']",[373]
374,"['name', 'nurse', 'clinic', 'make', 'sure', 'come', '4', 'times', 'antenatal', 'care', 'we', 'check', 'blood', 'see', 'strong', 'check', 'problems', 'help', 'prepare', 'birth', 'plan', 'the', '4th', 'visit', 'includes', 'checking', 'baby', 'good', 'position', 'do', 'questions', 'concerns', 'are', 'feeling', 'baby', 'move', 'often']",[374]
375,"['name', 'nurse', 'clinic', 'it', 'safest', 'women', 'deliver', 'health', 'facility', 'health', 'workers', 'skills', 'equipment', 'needed', 'help', 'ensure', 'safe', 'delivery', 'healthy', 'baby', 'where', 'plan', 'deliver']",[375]
376,"['name', 'nurse', 'clinic', 'sometimes', 'problems', 'arise', 'labour', 'delivery', 'like', 'bleeding', 'fits', 'require', 'skilled', 'health', 'workers', 'medications', 'equipment', 'treat', 'without', 'treatment', 'mother', 'baby', 'could', 'die', 'therefore', 'safest', 'deliver', 'facility', 'manage', 'problems', 'how', 'arrive', 'facility']",[376]
377,"['name', 'nurse', 'clinic', 'regular', 'strong', 'stomach', 'pains', 'sign', 'labour', 'if', 'feel', 'strong', 'tightening', 'regularly', 'pains', 'leaking', 'fluid', 'bleeding', 'go', 'facility', 'do', 'feel', 'contractions', 'do', 'concerns']",[377]
378,"['name', 'nurse', 'clinic', 'have', 'baby', 'please', 'let', 'us', 'know', 'problems', 'where', 'delivering', 'baby']",[378]
379,"['name', 'nurse', 'clinic', 'have', 'baby', 'we', 'please', 'let', 'us', 'know', 'soon', 'deliver', 'assist', 'baby', 'arrives']",[379]
380,"['name', 'nurse', 'clinic', 'you', 'starting', 'labour', 'soon', 'make', 'sure', 'bring', 'cotton', 'wool', 'clothes', 'baby', 'medications', 'need', 'hospital', 'do', 'questions', 'bring']",[380]
381,"['name', 'nurse', 'clinic', 'have', 'baby', 'we', 'please', 'let', 'us', 'know', 'soon', 'deliver', 'assist', 'baby', 'arrives']",[381]
382,"['name', 'nurse', 'clinic', 'breastfeeding', 'baby', 'immediately', 'birth', 'helps', 'milk', 'come', 'the', 'first', 'yellow', 'sticky', 'milk', 'many', 'vitamins', 'protects', 'baby', 'illness', 'milk', 'water', 'baby', 'needs', 'avoid', 'liquids', 'are', 'planning', 'breastfeed']",[382]
383,"['name', 'nurse', 'clinic', 'have', 'baby', 'we', 'please', 'let', 'us', 'know', 'soon', 'deliver', 'assist', 'baby', 'arrives']",[383]
384,"['name', 'nurse', 'clinic', 'bad', 'swelling', 'hands', 'face', 'bad', 'headache', 'signs', 'problem', 'ask', 'family', 'take', 'clinic', 'see', 'have', 'swelling', 'headaches', 'pregnancy', 'are', 'getting', 'worse']",[384]
385,['nan'],[385]
386,['nan'],[386]
387,['nan'],[387]
388,['nan'],[388]
389,['nan'],[389]
390,['nan'],[390]
391,['nan'],[391]
392,['nan'],[392]
393,['nan'],[393]
394,['nan'],[394]
395,['nan'],[395]
396,['nan'],[396]
397,['nan'],[397]
398,['nan'],[398]
399,['nan'],[399]
400,['nan'],[400]
401,['nan'],[401]
402,['nan'],[402]
403,['nan'],[403]
404,['nan'],[404]
405,['nan'],[405]
406,['nan'],[406]
407,['nan'],[407]
408,['nan'],[408]
409,['nan'],[409]
410,['nan'],[410]
411,['nan'],[411]
412,['nan'],[412]
413,['nan'],[413]
414,['nan'],[414]
415,['nan'],[415]
416,['nan'],[416]
417,['nan'],[417]
418,['nan'],[418]
419,['nan'],[419]
420,['nan'],[420]
421,['nan'],[421]
422,['nan'],[422]
423,['nan'],[423]
424,"['welcome', 'mobile', 'wach', 'neo', 'good', 'job', 'coming', 'visit', 'you', 'receive', 'weekly', 'sms', 'help', 'support', 'pregnancy', 'first', 'months', 'baby', ""'s"", 'life', 'please', 'sms', 'back', 'tell', 'us', 'questions', 'concerns']",[424]
425,"['name', 'nurse', 'clinic', 'regular', 'strong', 'stomach', 'pains', 'sign', 'labour', 'if', 'feel', 'strong', 'tightening', 'regularly', 'pains', 'leaking', 'fluid', 'bleeidng', 'go', 'facility', 'do', 'feel', 'contractions', 'do', 'concerns']",[425]
426,"['name', 'nurse', 'clinic', 'have', 'baby', 'please', 'let', 'us', 'know', 'problems', 'where', 'delivering', 'baby']",[426]
427,"['name', 'nurse', 'clinic', 'have', 'baby', 'we', 'please', 'let', 'us', 'know', 'soon', 'deliver', 'assist', 'baby', 'arrives']",[427]
428,"['name', 'nurse', 'clinic', 'you', 'starting', 'labour', 'soon', 'make', 'sure', 'bring', 'cotton', 'wool', 'clothes', 'baby', 'medications', 'need', 'hospital', 'do', 'questions', 'bring']",[428]
429,"['name', 'nurse', 'clinic', 'congratulations', 'new', 'baby', 'we', 'happy', 'please', 'let', 'us', 'know', 'ask', 'us', 'questions', 'where', 'deliver', 'how', 'baby', 'how']",[429]
430,"['name', 'nurse', 'clinic', 'have', 'baby', 'we', 'please', 'let', 'us', 'know', 'soon', 'deliver', 'assist', 'baby', 'arrives']",[430]
431,"['name', 'nurse', 'clinic', 'breastfeeding', 'baby', 'immediately', 'birth', 'helps', 'milk', 'come', 'the', 'first', 'yellow', 'sticky', 'milk', 'many', 'vitamins', 'protects', 'baby', 'illness', 'milk', 'water', 'baby', 'needs', 'avoid', 'liquids', 'are', 'planning', 'breastfeed']",[431]
